0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149
1567.556, 1560.177, 1576.535, 1576.883, 1586.355, 1577.528, 1582.473, 1584.161, 1582.898, 1585.145, 1567.348, 1917.815, 1562.969, 1562.718, 1562.855, 1562.689, 1563.517, 1533.050, 1512.573, 1252.135, 1447.892, 1261.378, 1207.470, 1004.183, 850.629, 722.945, 736.490, 671.118, 588.930, 793.650, 1118.395, 863.940, 866.442, 867.599, 872.813, 875.107, 876.773, 878.679, 878.630, 875.103, 878.148, 874.094, 839.457, 860.492, 841.831, 1007.434, 970.501, 963.493, 957.589, 952.110, 945.620, 950.067, 947.500, 948.201, 949.021, 947.068, 1240.186, 1324.122, 1359.287, 1093.789, 781.344, 751.441, 555.383, 740.295, 713.686, 711.998, 731.147, 813.967, 529.771, 1097.052, 1007.338, 913.193, 901.609, 904.981, 901.442, 905.382, 902.171, 901.357, 903.655, 902.982, 902.049, 902.829, 903.796, 911.427, 922.396, 895.113, 734.458, 766.313, 932.549, 1484.673, 1474.228, 1397.985, 1403.683, 1399.110, 1393.010, 1407.366, 1401.495, 1410.400, 1442.070, 1416.767, 967.753, 103.528, 25.120, 26.096, 23.238, 23.728, 22.694, 24.495, 54.699, 56.321, 27.092, 23.812, 0.000, 56.930, 23.664, 58.566, 60.926, 1007.586, 976.767, 973.466, 960.029, 958.287, 957.404, 956.107, 955.053, 955.401, 954.958, 956.368, 954.379, 955.209, 954.620, 954.467, 957.200, 970.631, 977.365, 689.885, 1585.793, 856.933, 856.549, 752.147, 733.316, 731.877, 729.962, 736.670, 743.996, 696.406, 694.073, 743.593, 736.839, 766.532, 
1565.815, 1559.139, 1576.357, 1576.129, 1585.975, 1577.135, 1581.840, 1583.925, 1582.433, 1584.789, 1566.447, 1908.137, 1557.875, 1557.269, 1557.875, 1557.706, 1558.242, 1532.477, 1511.629, 1250.632, 1444.236, 1257.935, 1206.145, 1002.367, 852.469, 725.704, 738.538, 675.868, 595.778, 792.970, 1113.662, 861.677, 865.178, 865.804, 870.549, 872.826, 874.230, 876.194, 876.143, 871.082, 875.535, 871.444, 839.399, 856.152, 839.733, 1004.195, 965.407, 959.715, 956.612, 951.858, 944.762, 950.081, 947.771, 948.458, 948.811, 946.727, 1235.823, 1320.096, 1357.091, 1087.505, 775.382, 745.739, 559.106, 744.750, 717.797, 715.985, 733.274, 816.630, 525.410, 1089.791, 1000.861, 906.852, 895.781, 898.741, 895.802, 899.042, 896.395, 895.609, 897.836, 896.863, 896.069, 897.077, 897.821, 905.473, 916.911, 885.787, 727.741, 759.648, 927.263, 1471.843, 1462.189, 1385.933, 1392.067, 1387.478, 1380.893, 1395.585, 1389.328, 1398.805, 1429.868, 1404.782, 968.744, 98.960, 58.189, 55.929, 56.276, 57.306, 56.692, 56.098, 22.650, 28.653, 55.884, 59.833, 56.930, 0.000, 57.070, 25.120, 30.414, 1003.044, 973.990, 971.065, 958.377, 956.473, 955.679, 953.633, 953.525, 953.874, 952.705, 954.684, 952.289, 952.837, 952.326, 952.250, 954.996, 968.097, 975.384, 689.525, 1571.226, 846.474, 845.563, 756.313, 737.444, 734.765, 732.981, 740.529, 748.650, 701.157, 694.730, 747.638, 740.378, 769.111, 
1568.580, 1561.076, 1577.492, 1577.907, 1587.337, 1578.499, 1583.475, 1585.151, 1583.878, 1586.131, 1568.546, 1918.628, 1563.699, 1563.439, 1563.565, 1563.401, 1564.239, 1533.722, 1513.276, 1254.373, 1450.241, 1263.085, 1210.019, 1006.032, 852.229, 724.469, 737.334, 672.628, 589.911, 794.137, 1120.582, 867.025, 869.519, 870.696, 875.941, 878.253, 879.956, 881.838, 881.782, 878.135, 881.308, 877.214, 841.394, 863.321, 844.953, 1009.913, 972.537, 965.702, 959.917, 954.440, 947.950, 952.398, 949.809, 950.486, 951.289, 949.372, 1242.385, 1326.515, 1361.745, 1094.554, 782.282, 752.590, 558.704, 742.836, 716.119, 714.410, 733.428, 815.885, 532.365, 1097.263, 1007.646, 913.160, 901.560, 904.983, 901.403, 905.387, 902.162, 901.313, 903.647, 902.971, 902.054, 902.772, 903.822, 911.319, 922.646, 894.012, 734.217, 766.521, 932.018, 1485.187, 1474.892, 1398.715, 1404.400, 1399.823, 1393.708, 1408.085, 1402.168, 1411.101, 1442.762, 1417.467, 967.991, 103.344, 24.839, 25.199, 24.980, 24.474, 23.728, 24.819, 55.281, 57.184, 27.386, 25.318, 23.664, 57.070, 0.000, 57.723, 59.682, 1007.683, 977.182, 973.955, 960.523, 958.785, 957.870, 956.626, 955.603, 955.949, 955.477, 956.920, 954.928, 955.751, 955.202, 955.042, 957.768, 971.128, 977.777, 690.818, 1585.052, 856.396, 856.124, 755.434, 736.564, 735.153, 733.203, 739.886, 748.339, 699.717, 697.965, 748.119, 741.240, 770.661, 
1569.076, 1562.021, 1579.478, 1579.308, 1589.247, 1580.342, 1585.068, 1587.205, 1585.692, 1588.069, 1569.692, 1910.885, 1559.553, 1558.916, 1559.565, 1559.392, 1559.891, 1532.527, 1516.932, 1257.439, 1451.330, 1264.865, 1212.920, 1008.699, 858.260, 731.105, 742.183, 677.055, 596.883, 794.285, 1119.277, 869.213, 872.683, 873.224, 877.974, 880.233, 881.579, 883.532, 883.442, 878.368, 882.820, 878.758, 846.904, 863.377, 847.742, 1009.307, 970.310, 964.845, 961.994, 957.310, 950.222, 955.601, 953.293, 954.009, 954.287, 952.216, 1241.266, 1326.363, 1364.043, 1090.337, 779.916, 750.167, 565.380, 751.043, 724.189, 722.372, 739.507, 822.338, 530.480, 1091.797, 1002.250, 907.817, 896.717, 899.823, 896.776, 900.075, 897.388, 896.557, 898.751, 897.948, 897.133, 897.983, 898.847, 906.204, 916.727, 883.974, 726.732, 758.966, 927.079, 1475.019, 1465.560, 1389.339, 1395.460, 1390.902, 1384.268, 1398.930, 1392.703, 1402.155, 1433.253, 1408.225, 970.906, 98.417, 59.523, 57.332, 57.931, 60.058, 58.847, 58.429, 26.230, 31.969, 56.868, 61.733, 58.566, 25.120, 57.723, 0.000, 28.601, 1003.720, 975.136, 972.266, 959.546, 957.646, 956.867, 954.870, 954.693, 955.087, 953.895, 955.880, 953.493, 954.064, 953.570, 953.448, 956.221, 969.262, 976.451, 690.295, 1572.385, 847.608, 846.870, 757.547, 738.477, 735.798, 734.086, 741.872, 750.705, 704.602, 700.042, 753.455, 746.380, 775.252, 
1572.249, 1565.636, 1583.277, 1583.045, 1593.139, 1584.197, 1588.812, 1591.102, 1589.559, 1591.956, 1573.789, 1912.726, 1560.918, 1560.285, 1560.795, 1560.656, 1561.142, 1532.512, 1520.198, 1260.060, 1455.435, 1269.705, 1218.335, 1013.032, 861.226, 732.968, 744.593, 678.275, 594.704, 795.635, 1122.319, 874.203, 877.741, 878.392, 883.232, 885.467, 886.871, 888.817, 888.738, 883.526, 888.119, 883.994, 850.670, 868.838, 852.415, 1013.017, 973.752, 968.401, 965.492, 960.654, 953.530, 958.790, 956.496, 957.143, 957.445, 955.402, 1244.011, 1329.360, 1367.898, 1093.651, 781.512, 751.778, 569.154, 753.474, 726.681, 724.891, 741.729, 824.194, 533.441, 1094.673, 1003.901, 908.898, 898.079, 900.969, 898.064, 901.270, 898.757, 897.900, 900.106, 899.083, 898.257, 899.345, 900.030, 907.428, 916.072, 882.902, 724.206, 756.615, 927.250, 1477.265, 1468.045, 1391.787, 1397.897, 1393.321, 1386.677, 1401.411, 1395.106, 1404.620, 1435.633, 1410.679, 972.520, 100.618, 61.847, 59.657, 59.933, 61.911, 61.392, 60.133, 31.591, 37.417, 59.766, 64.583, 60.926, 30.414, 59.682, 28.601, 0.000, 1004.675, 976.022, 973.200, 960.580, 958.677, 957.865, 955.799, 955.733, 956.050, 954.853, 956.945, 954.460, 955.078, 954.559, 954.407, 957.137, 970.226, 977.425, 690.909, 1572.930, 848.177, 847.384, 757.172, 738.217, 735.471, 733.748, 741.597, 751.292, 706.238, 702.046, 756.587, 749.606, 778.963, 
1588.265, 1538.916, 1569.188, 1563.058, 1567.785, 1561.209, 1570.603, 1568.156, 1562.977, 1568.145, 1552.985, 2257.883, 1996.392, 1996.262, 2000.748, 2000.705, 2000.865, 1706.587, 1544.379, 1603.968, 1642.787, 1436.748, 1331.911, 1122.906, 1016.984, 977.098, 1005.547, 961.119, 1078.320, 727.641, 1282.659, 1277.057, 1276.082, 1271.475, 1270.261, 1270.685, 1268.605, 1271.705, 1272.539, 1266.180, 1270.985, 1265.737, 1287.562, 1224.972, 1181.157, 1126.446, 1146.575, 1168.467, 1201.645, 1210.763, 1206.233, 1214.107, 1212.905, 1213.499, 1215.100, 1211.976, 1596.813, 1741.222, 1492.959, 890.603, 1131.456, 1145.183, 944.175, 903.314, 870.260, 862.344, 838.916, 853.200, 829.010, 833.496, 975.431, 1139.660, 1135.895, 1134.235, 1134.588, 1132.393, 1133.299, 1132.891, 1132.518, 1134.112, 1136.712, 1132.873, 1136.146, 1138.639, 1261.042, 1184.151, 1293.511, 1297.952, 369.248, 1418.901, 1416.755, 1385.267, 1382.901, 1376.991, 1371.650, 1381.078, 1375.615, 1385.640, 1411.265, 1388.745, 681.637, 1005.720, 1007.695, 1004.199, 1005.311, 1007.697, 1006.452, 1004.877, 1006.403, 1010.795, 1002.388, 1011.405, 1007.586, 1003.045, 1007.683, 1003.720, 1004.675, 0.000, 242.466, 254.641, 254.244, 246.654, 250.882, 251.684, 258.323, 258.023, 257.156, 257.771, 260.119, 256.932, 259.010, 256.774, 256.737, 245.685, 244.236, 776.038, 1301.338, 670.325, 658.100, 1373.609, 1332.495, 1332.060, 1330.891, 1340.237, 1296.430, 1221.378, 1196.469, 1216.269, 1203.632, 1183.892, 
1609.876, 1559.117, 1583.147, 1578.691, 1583.678, 1577.148, 1586.028, 1582.967, 1579.275, 1583.499, 1568.660, 2314.478, 2026.235, 2026.241, 2030.881, 2030.830, 2031.025, 1724.219, 1521.986, 1595.761, 1666.288, 1446.811, 1334.465, 1123.346, 1000.104, 932.254, 972.028, 909.033, 1019.550, 692.095, 1298.491, 1245.757, 1246.155, 1242.956, 1243.179, 1243.941, 1242.917, 1245.735, 1246.278, 1241.143, 1245.307, 1240.346, 1271.905, 1210.392, 1155.565, 1124.133, 1162.605, 1174.052, 1192.707, 1197.731, 1193.035, 1200.075, 1198.236, 1198.928, 1199.212, 1196.456, 1629.546, 1776.919, 1514.852, 892.598, 1148.377, 1163.111, 897.553, 814.717, 791.449, 784.027, 764.171, 765.880, 818.973, 845.370, 996.970, 1182.002, 1176.515, 1176.561, 1175.667, 1175.265, 1174.716, 1174.485, 1174.983, 1175.529, 1177.325, 1174.593, 1176.695, 1181.955, 1302.500, 1189.739, 1278.491, 1293.376, 437.628, 1522.527, 1516.968, 1478.718, 1477.383, 1471.752, 1466.041, 1476.637, 1471.105, 1481.067, 1508.375, 1483.524, 609.570, 976.478, 976.914, 974.595, 975.416, 977.201, 975.977, 974.937, 976.429, 979.468, 973.971, 979.814, 976.767, 973.990, 977.182, 975.136, 976.022, 242.466, 0.000, 38.445, 53.179, 52.877, 52.249, 44.170, 57.663, 56.374, 46.829, 57.271, 49.900, 50.517, 49.538, 47.000, 46.000, 32.357, 43.761, 728.630, 1434.624, 752.241, 739.180, 1353.443, 1321.073, 1321.146, 1319.186, 1328.921, 1264.137, 1184.719, 1173.538, 1183.147, 1172.976, 1153.031, 
1606.529, 1555.545, 1578.877, 1574.800, 1579.693, 1573.202, 1582.098, 1578.888, 1575.336, 1579.490, 1564.535, 2316.340, 2026.361, 2026.402, 2030.926, 2030.870, 2031.033, 1725.375, 1516.898, 1591.122, 1666.855, 1444.757, 1331.378, 1120.841, 997.275, 928.982, 969.273, 903.769, 1012.791, 686.337, 1295.360, 1241.229, 1241.865, 1238.605, 1238.595, 1239.265, 1238.200, 1240.845, 1241.372, 1236.245, 1240.353, 1235.456, 1266.618, 1205.976, 1150.429, 1119.775, 1156.612, 1166.735, 1184.012, 1189.153, 1184.935, 1192.065, 1190.321, 1191.093, 1191.593, 1188.721, 1626.588, 1774.721, 1516.687, 889.923, 1145.805, 1160.595, 887.307, 804.891, 782.412, 775.253, 756.621, 759.093, 814.879, 845.825, 995.155, 1180.341, 1174.562, 1174.947, 1173.918, 1173.539, 1172.865, 1172.656, 1173.232, 1173.769, 1175.493, 1172.941, 1174.809, 1180.528, 1300.635, 1188.446, 1275.997, 1291.739, 443.646, 1532.567, 1526.526, 1487.263, 1486.110, 1480.262, 1474.715, 1485.245, 1479.908, 1489.895, 1517.536, 1492.249, 613.603, 972.945, 973.651, 971.457, 972.242, 973.921, 972.674, 971.705, 973.396, 976.180, 970.912, 976.406, 973.466, 971.065, 973.955, 972.266, 973.200, 254.641, 38.445, 0.000, 42.988, 43.977, 45.978, 36.592, 43.463, 44.878, 35.454, 43.612, 36.742, 34.409, 34.699, 36.620, 33.377, 30.968, 40.583, 721.408, 1451.641, 762.630, 749.522, 1346.196, 1314.706, 1314.895, 1312.865, 1322.585, 1255.175, 1177.233, 1166.668, 1173.866, 1164.067, 1144.070, 
1601.380, 1551.330, 1574.117, 1570.446, 1575.030, 1568.452, 1577.706, 1574.166, 1570.665, 1574.763, 1560.388, 2308.288, 2016.305, 2016.547, 2020.720, 2020.663, 2021.035, 1716.397, 1510.515, 1579.585, 1657.169, 1436.090, 1322.559, 1109.544, 984.404, 916.267, 956.221, 889.292, 998.919, 678.412, 1284.940, 1229.225, 1229.346, 1226.405, 1226.827, 1227.617, 1226.730, 1229.415, 1229.952, 1225.445, 1229.022, 1224.090, 1255.979, 1195.635, 1139.120, 1109.839, 1146.787, 1156.583, 1172.460, 1176.931, 1172.951, 1179.265, 1177.420, 1178.178, 1178.957, 1176.193, 1613.276, 1761.169, 1507.837, 887.143, 1134.910, 1149.477, 873.681, 794.790, 771.244, 764.087, 746.785, 750.724, 801.996, 843.329, 988.351, 1170.532, 1164.100, 1165.027, 1163.346, 1163.679, 1162.369, 1162.179, 1162.772, 1163.761, 1165.483, 1162.361, 1164.860, 1170.055, 1289.045, 1178.752, 1264.510, 1279.491, 441.348, 1526.431, 1519.663, 1479.905, 1478.480, 1472.772, 1467.511, 1477.870, 1472.818, 1482.329, 1510.522, 1485.214, 609.571, 960.513, 960.265, 957.973, 958.825, 960.443, 959.222, 958.288, 960.594, 963.404, 957.479, 962.928, 960.029, 958.377, 960.523, 959.546, 960.580, 254.244, 53.179, 42.988, 0.000, 29.496, 26.000, 39.812, 27.839, 26.153, 38.536, 28.844, 39.115, 39.925, 42.237, 40.112, 40.075, 44.800, 38.458, 711.395, 1449.903, 755.935, 743.798, 1331.277, 1299.109, 1299.848, 1297.837, 1307.095, 1240.618, 1162.899, 1152.077, 1158.806, 1149.069, 1129.398, 
1600.525, 1550.896, 1574.260, 1570.486, 1575.135, 1568.548, 1577.815, 1574.325, 1570.743, 1574.895, 1559.961, 2304.712, 2014.155, 2014.331, 2018.515, 2018.453, 2018.801, 1712.671, 1513.565, 1578.349, 1652.848, 1433.559, 1320.295, 1107.158, 983.123, 916.043, 955.595, 887.728, 998.361, 678.262, 1282.069, 1228.199, 1228.205, 1224.936, 1224.951, 1225.558, 1224.491, 1227.105, 1227.652, 1222.980, 1226.612, 1221.657, 1252.298, 1192.735, 1136.305, 1107.080, 1142.603, 1153.150, 1170.569, 1175.801, 1172.071, 1178.672, 1177.006, 1177.805, 1178.897, 1175.973, 1609.155, 1756.943, 1503.334, 886.980, 1132.058, 1146.214, 872.142, 795.141, 770.783, 763.573, 745.799, 750.717, 797.795, 842.329, 987.132, 1167.432, 1161.155, 1161.981, 1160.499, 1160.545, 1159.418, 1159.205, 1159.783, 1160.786, 1162.588, 1159.489, 1161.946, 1167.096, 1285.268, 1175.795, 1261.218, 1275.467, 438.375, 1517.577, 1511.079, 1471.731, 1470.295, 1464.455, 1459.239, 1469.457, 1464.490, 1474.080, 1502.185, 1476.943, 610.697, 958.890, 958.524, 956.214, 957.018, 958.689, 957.474, 956.470, 958.799, 961.704, 955.558, 961.254, 958.287, 956.473, 958.785, 957.646, 958.677, 246.654, 52.877, 43.977, 29.496, 0.000, 27.749, 40.187, 30.871, 30.232, 40.311, 28.914, 42.166, 39.243, 40.596, 42.814, 41.280, 43.784, 35.511, 712.363, 1438.752, 745.709, 733.522, 1330.220, 1297.608, 1298.229, 1296.245, 1305.567, 1240.578, 1163.122, 1150.605, 1158.459, 1148.528, 1128.870, 
1600.176, 1550.416, 1573.431, 1569.726, 1574.325, 1567.723, 1576.967, 1573.488, 1569.919, 1574.025, 1559.471, 2304.446, 2013.070, 2013.256, 2017.390, 2017.352, 2017.728, 1713.670, 1511.315, 1577.597, 1653.075, 1433.071, 1319.515, 1105.802, 980.947, 913.062, 953.961, 886.952, 996.820, 677.990, 1281.835, 1227.403, 1227.388, 1224.416, 1224.868, 1225.665, 1224.753, 1227.508, 1228.039, 1223.551, 1227.099, 1222.179, 1253.045, 1193.525, 1137.205, 1107.365, 1143.995, 1154.208, 1170.609, 1175.125, 1170.985, 1177.363, 1175.496, 1176.215, 1176.971, 1174.203, 1609.351, 1757.242, 1504.157, 885.946, 1131.635, 1145.988, 872.194, 794.612, 770.635, 763.339, 745.838, 750.285, 798.859, 841.654, 986.148, 1167.025, 1160.686, 1161.429, 1159.881, 1160.102, 1158.932, 1158.725, 1159.306, 1160.217, 1161.960, 1158.900, 1161.347, 1166.568, 1285.157, 1175.600, 1261.049, 1275.389, 440.295, 1520.398, 1513.731, 1474.057, 1472.631, 1466.941, 1461.638, 1472.041, 1466.916, 1476.465, 1504.589, 1479.382, 609.865, 957.979, 957.573, 955.287, 956.142, 957.796, 956.571, 955.607, 957.954, 960.841, 954.762, 960.338, 957.404, 955.679, 957.870, 956.867, 957.865, 250.882, 52.249, 45.978, 26.000, 27.749, 0.000, 38.249, 30.643, 28.390, 37.934, 30.430, 38.756, 40.324, 41.905, 39.636, 40.866, 43.347, 38.897, 710.588, 1442.940, 749.444, 737.279, 1328.722, 1296.240, 1296.951, 1294.948, 1304.227, 1238.805, 1161.050, 1149.477, 1156.719, 1146.876, 1127.426, 
1598.785, 1549.545, 1573.037, 1568.835, 1573.949, 1567.348, 1576.195, 1573.119, 1569.498, 1573.679, 1558.539, 2302.052, 2011.636, 2011.640, 2016.020, 2015.967, 2016.153, 1713.269, 1511.240, 1575.533, 1652.482, 1433.218, 1319.618, 1106.547, 980.942, 912.493, 954.504, 886.813, 996.792, 678.727, 1280.321, 1225.938, 1226.508, 1223.465, 1223.851, 1224.682, 1223.712, 1226.488, 1227.031, 1221.945, 1226.043, 1221.135, 1253.123, 1191.808, 1136.150, 1107.128, 1143.333, 1153.617, 1170.798, 1175.373, 1170.726, 1177.690, 1175.779, 1176.506, 1176.783, 1174.012, 1608.067, 1755.991, 1504.228, 885.556, 1130.218, 1144.573, 872.010, 795.096, 771.767, 764.491, 746.060, 750.900, 797.249, 841.200, 984.113, 1164.791, 1158.947, 1159.285, 1158.172, 1157.988, 1157.218, 1156.960, 1157.592, 1158.146, 1159.833, 1157.142, 1159.248, 1164.773, 1283.489, 1173.111, 1257.678, 1272.522, 438.315, 1518.375, 1512.236, 1472.109, 1471.045, 1465.380, 1459.697, 1470.455, 1464.989, 1474.903, 1502.652, 1477.450, 612.753, 955.971, 956.346, 954.063, 954.919, 956.599, 955.383, 954.379, 955.972, 958.855, 953.526, 959.119, 956.107, 953.633, 956.626, 954.870, 955.799, 251.684, 44.170, 36.592, 39.812, 40.187, 38.249, 0.000, 41.497, 38.171, 25.534, 41.605, 28.931, 29.377, 29.715, 26.981, 28.018, 32.187, 47.958, 710.425, 1441.043, 748.356, 735.577, 1328.020, 1296.065, 1296.243, 1294.253, 1303.955, 1237.903, 1160.715, 1148.597, 1156.601, 1146.795, 1127.372, 
1600.698, 1550.707, 1573.493, 1569.991, 1574.632, 1568.035, 1577.333, 1573.745, 1570.295, 1574.367, 1559.766, 2307.287, 2014.767, 2014.985, 2019.209, 2019.142, 2019.535, 1713.947, 1510.145, 1577.287, 1655.615, 1435.056, 1320.735, 1108.068, 982.240, 913.128, 953.337, 884.327, 992.927, 674.906, 1283.472, 1226.161, 1226.365, 1223.321, 1223.526, 1224.215, 1223.273, 1225.853, 1226.382, 1221.777, 1225.422, 1220.468, 1251.118, 1192.045, 1135.762, 1107.753, 1143.149, 1152.645, 1168.587, 1173.356, 1169.592, 1176.115, 1174.388, 1175.170, 1176.119, 1173.241, 1610.303, 1757.973, 1507.133, 887.271, 1132.210, 1146.527, 867.444, 789.849, 766.380, 759.312, 742.325, 746.965, 797.206, 844.369, 986.911, 1168.050, 1161.612, 1162.565, 1160.982, 1161.162, 1159.916, 1159.735, 1160.358, 1161.255, 1162.948, 1160.023, 1162.303, 1167.768, 1286.058, 1175.756, 1260.281, 1275.235, 440.687, 1527.595, 1520.743, 1480.606, 1479.255, 1473.429, 1468.233, 1478.571, 1473.548, 1483.168, 1511.440, 1486.006, 609.895, 955.412, 955.291, 953.119, 953.920, 955.520, 954.254, 953.370, 955.713, 958.445, 952.561, 957.962, 955.053, 953.525, 955.603, 954.693, 955.733, 258.323, 57.663, 43.463, 27.839, 30.871, 30.643, 41.497, 0.000, 27.185, 37.947, 25.278, 37.776, 36.042, 37.908, 38.575, 39.509, 47.937, 41.593, 706.309, 1453.287, 755.572, 743.298, 1325.048, 1293.089, 1293.825, 1291.779, 1301.105, 1234.363, 1157.465, 1146.897, 1153.169, 1143.522, 1123.895, 
1599.705, 1549.710, 1572.511, 1568.838, 1573.527, 1566.901, 1576.106, 1572.605, 1569.143, 1573.222, 1558.666, 2306.522, 2013.616, 2013.845, 2018.029, 2017.971, 2018.338, 1713.671, 1510.091, 1576.315, 1654.618, 1434.355, 1320.267, 1107.142, 981.117, 912.399, 953.296, 884.689, 994.289, 676.681, 1282.492, 1226.586, 1226.606, 1223.727, 1224.205, 1225.008, 1224.160, 1226.866, 1227.412, 1223.036, 1226.500, 1221.563, 1252.746, 1193.168, 1136.575, 1107.587, 1144.416, 1153.986, 1169.630, 1173.898, 1169.825, 1176.133, 1174.297, 1174.989, 1175.748, 1173.003, 1609.863, 1757.719, 1506.102, 886.920, 1132.033, 1146.380, 869.572, 791.336, 767.886, 760.720, 743.609, 747.858, 798.573, 843.241, 987.261, 1168.346, 1161.950, 1162.801, 1161.196, 1161.515, 1160.200, 1160.006, 1160.617, 1161.499, 1163.215, 1160.207, 1162.585, 1167.958, 1285.951, 1176.243, 1260.152, 1275.100, 441.821, 1525.968, 1519.120, 1479.033, 1477.643, 1471.968, 1466.667, 1477.095, 1471.976, 1481.535, 1509.759, 1484.417, 609.879, 956.031, 955.632, 953.442, 954.221, 955.834, 954.615, 953.653, 956.073, 958.911, 952.896, 958.301, 955.401, 953.874, 955.949, 955.087, 956.050, 258.023, 56.374, 44.878, 26.153, 30.232, 28.390, 38.171, 27.185, 0.000, 36.510, 27.495, 37.202, 38.158, 39.345, 37.670, 39.064, 45.332, 42.626, 708.325, 1451.060, 754.817, 742.738, 1325.638, 1293.610, 1294.363, 1292.308, 1301.576, 1235.257, 1157.992, 1147.316, 1153.663, 1143.990, 1124.646, 
1599.379, 1549.692, 1572.855, 1568.817, 1573.909, 1567.285, 1576.191, 1573.035, 1569.496, 1573.635, 1558.486, 2304.146, 2012.877, 2012.905, 2017.288, 2017.236, 2017.430, 1714.066, 1509.806, 1574.971, 1654.205, 1433.556, 1319.719, 1106.749, 981.352, 912.248, 953.378, 884.962, 994.558, 678.171, 1280.856, 1225.403, 1226.073, 1223.115, 1223.597, 1224.468, 1223.545, 1226.315, 1226.828, 1221.748, 1225.877, 1220.996, 1251.823, 1191.810, 1136.295, 1107.385, 1143.543, 1153.316, 1169.769, 1174.121, 1169.451, 1176.346, 1174.421, 1175.137, 1175.412, 1172.653, 1608.825, 1757.038, 1505.930, 885.371, 1130.610, 1144.818, 869.719, 791.824, 768.995, 761.730, 743.729, 748.244, 797.065, 841.784, 984.615, 1165.395, 1159.425, 1159.838, 1158.668, 1158.597, 1157.725, 1157.465, 1158.150, 1158.620, 1160.298, 1157.683, 1159.680, 1165.405, 1283.945, 1173.535, 1257.876, 1272.974, 441.225, 1523.436, 1517.151, 1476.685, 1475.666, 1470.011, 1464.345, 1475.095, 1469.641, 1479.561, 1507.400, 1482.123, 611.611, 954.909, 955.189, 952.968, 953.790, 955.467, 954.225, 953.233, 954.949, 957.757, 952.467, 957.922, 954.958, 952.705, 955.477, 953.895, 954.853, 257.156, 46.829, 35.454, 38.536, 40.311, 37.934, 25.534, 37.947, 36.510, 0.000, 38.949, 25.199, 28.373, 27.221, 25.259, 25.788, 34.525, 49.315, 706.931, 1448.153, 753.045, 740.293, 1325.675, 1294.095, 1294.347, 1292.313, 1302.072, 1235.035, 1157.648, 1146.369, 1154.073, 1144.440, 1125.469, 
1600.845, 1550.985, 1573.860, 1570.295, 1574.941, 1568.360, 1577.621, 1574.085, 1570.615, 1574.710, 1559.959, 2307.639, 2015.582, 2015.811, 2020.056, 2020.009, 2020.360, 1714.992, 1511.533, 1578.131, 1655.601, 1435.140, 1321.425, 1109.130, 983.597, 914.372, 954.578, 885.021, 993.384, 675.697, 1282.932, 1226.638, 1226.822, 1223.695, 1223.755, 1224.399, 1223.418, 1225.966, 1226.513, 1221.896, 1225.521, 1220.573, 1251.646, 1192.018, 1135.842, 1106.951, 1143.479, 1153.065, 1169.296, 1174.270, 1170.609, 1177.183, 1175.515, 1176.297, 1177.377, 1174.476, 1610.745, 1758.265, 1506.153, 887.877, 1133.038, 1147.343, 867.846, 790.007, 766.480, 759.399, 742.253, 746.919, 797.504, 844.802, 988.385, 1169.571, 1163.232, 1164.096, 1162.617, 1162.680, 1161.528, 1161.338, 1161.968, 1162.818, 1164.522, 1161.653, 1163.851, 1169.398, 1287.543, 1177.198, 1261.543, 1276.225, 441.543, 1527.157, 1520.342, 1480.432, 1479.053, 1473.208, 1468.028, 1478.309, 1473.318, 1482.938, 1511.196, 1485.762, 610.027, 956.761, 956.575, 954.373, 955.181, 956.802, 955.527, 954.626, 956.919, 959.682, 953.870, 959.266, 956.368, 954.684, 956.920, 955.880, 956.945, 257.771, 57.271, 43.612, 28.844, 28.914, 30.430, 41.605, 25.278, 27.495, 38.949, 0.000, 38.184, 35.412, 37.229, 39.281, 39.699, 46.357, 39.560, 707.718, 1451.498, 754.293, 742.035, 1326.447, 1294.416, 1295.122, 1293.105, 1302.436, 1235.803, 1158.821, 1148.141, 1154.215, 1144.565, 1124.821, 
