0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149
180.674,165.703,162.192,163.671,163.457,163.971,164.409,163.176,170.960,164.020,167.926,146.269,152.513,153.904,155.702,151.333,159.974,165.903,115.435,151.616,138.979,103.655,133.899,161.918,168.127,153.607,152.005,156.274,163.818,163.636,166.354,59.858,67.221,66.383,64.421,61.585,58.183,53.467,71.976,77.108,70.586,56.406,0.000,55.111,81.101,153.067,164.706,162.500,164.706,165.714,165.714,164.706,163.636,160.765,164.706,163.636,162.224,134.939,126.636,124.510,87.573,92.510,154.717,139.354,139.145,136.784,148.350,136.435,154.717,118.885,110.545,101.129,101.960,113.494,87.953,109.784,104.314,119.520,101.282,100.873,98.924,109.048,102.697,101.359,106.965,110.810,123.378,118.976,119.564,177.358,175.337,181.250,178.571,164.452,141.655,165.025,165.582,152.545,181.250,169.945,147.426,125.875,119.127,124.099,124.542,128.076,121.991,117.013,135.997,124.295,103.980,123.050,123.875,125.106,119.190,107.144,119.649,135.307,137.809,143.577,140.933,141.738,137.714,148.387,143.088,137.833,150.919,140.866,143.776,144.710,144.786,151.418,139.232,143.913,142.783,134.332,176.000,160.221,171.265,147.380,135.425,134.983,143.585,139.701,153.079,152.564,156.678,144.469,133.554,146.018 
179.244,165.292,162.335,165.010,163.752,158.957,164.017,162.429,169.149,164.719,167.200,144.451,156.725,159.699,156.334,150.000,160.931,170.338,123.249,144.986,139.741,103.229,148.737,163.736,174.668,158.653,156.631,157.849,158.675,149.715,156.911,58.600,63.964,57.161,62.457,53.213,57.287,43.193,59.612,69.112,69.510,56.105,55.111,0.000,59.950,152.946,162.500,160.000,162.500,161.315,163.636,160.008,161.290,162.800,162.500,161.290,176.923,141.718,128.245,130.533,92.027,97.680,151.020,137.350,146.982,140.000,141.733,136.700,151.020,132.301,124.953,115.147,115.385,128.332,103.717,122.245,118.173,125.919,122.641,117.321,123.631,125.633,120.005,121.527,118.818,126.327,135.501,119.972,128.875,175.510,177.778,180.000,176.923,154.854,146.539,162.772,156.096,149.823,180.000,169.446,157.335,131.905,128.075,127.670,133.731,132.733,125.198,122.020,138.117,128.349,115.259,130.515,124.054,132.153,124.484,118.228,127.025,141.437,150.831,149.144,149.612,153.846,150.198,152.698,154.806,148.937,158.313,150.464,155.271,154.490,156.670,150.204,155.511,153.604,153.165,141.452,173.913,157.169,166.562,154.108,136.221,137.245,150.470,145.992,162.106,162.411,156.976,149.813,143.866,137.504 
187.246,173.671,170.521,175.696,172.552,169.834,172.806,168.379,174.711,171.472,171.608,154.093,169.127,169.219,167.901,163.634,174.201,167.987,138.576,144.501,135.361,111.191,145.485,158.927,174.026,151.579,153.186,153.846,151.885,137.481,140.309,65.531,54.473,66.469,48.493,58.293,69.433,58.919,66.314,62.945,66.366,68.039,81.101,59.950,0.000,126.703,156.364,152.941,156.364,157.895,153.885,153.186,154.717,153.453,156.364,154.717,172.093,146.444,113.434,137.707,103.246,107.214,140.000,136.207,141.926,143.427,140.865,143.427,140.000,134.616,125.953,117.497,125.948,122.989,114.930,124.484,124.402,137.350,130.695,125.718,125.515,132.615,123.610,128.473,133.869,131.173,148.203,139.767,142.543,170.000,173.333,168.481,172.093,146.665,143.823,152.528,144.270,139.185,172.605,160.325,153.846,147.059,137.967,145.518,138.222,146.211,142.329,140.042,149.394,142.201,134.471,144.973,138.684,147.163,143.365,131.136,136.369,149.598,156.048,153.596,154.442,153.271,152.787,154.956,159.861,156.430,157.353,152.802,156.731,154.022,154.976,151.621,154.294,155.943,157.728,153.819,167.568,150.254,164.473,150.836,140.151,141.556,149.852,150.630,156.791,154.640,150.401,139.367,134.891,126.764 
184.796,182.190,171.264,172.651,173.679,171.253,174.599,171.530,176.350,174.257,170.321,176.657,186.611,186.766,185.422,185.448,186.595,160.791,142.460,153.954,118.240,163.636,161.905,161.290,166.271,149.933,155.565,147.473,154.077,132.001,86.818,143.300,127.327,131.768,146.021,139.174,132.476,149.190,140.775,125.882,132.567,140.711,153.067,152.946,126.703,0.000,73.953,89.364,81.801,84.689,84.541,80.460,81.806,80.085,75.149,88.357,171.429,150.000,131.529,158.206,157.659,151.614,138.462,144.186,145.455,146.667,144.186,146.667,138.462,158.649,161.462,163.554,172.913,167.762,165.373,171.575,172.870,164.646,171.157,174.604,171.774,173.123,163.737,169.788,167.021,165.417,175.880,177.668,160.624,169.231,154.358,141.839,157.699,153.658,147.903,142.706,150.545,135.027,123.031,134.859,139.611,177.780,174.017,176.417,174.680,175.879,177.308,175.564,176.403,176.885,175.301,176.521,174.031,178.297,175.355,174.198,174.991,156.936,161.735,158.250,161.812,158.014,155.936,161.240,164.956,160.072,161.936,158.217,158.509,160.480,158.044,161.905,160.677,162.194,159.898,173.436,166.667,152.941,163.815,158.621,152.236,154.728,148.001,154.729,138.873,94.093,144.789,130.426,137.634,147.826 
189.861,187.432,175.957,178.727,178.379,179.843,181.670,181.402,181.226,183.319,178.282,179.351,188.774,189.265,187.973,188.955,189.245,158.738,136.997,152.298,106.091,155.556,143.939,152.000,164.762,130.689,143.560,127.052,140.300,118.424,105.117,163.077,158.810,161.290,159.322,163.077,167.123,163.077,162.500,159.071,163.636,159.322,164.706,162.500,156.364,73.953,0.000,26.515,19.395,31.338,31.499,15.720,20.499,38.107,20.625,30.051,152.920,133.333,120.579,160.865,156.632,155.828,111.111,122.581,125.000,127.273,122.581,127.273,111.111,149.801,170.732,169.620,182.197,184.416,171.429,180.444,183.562,180.532,180.530,183.099,179.027,182.353,168.437,177.085,178.588,176.359,182.115,182.005,160.067,155.556,135.958,124.027,140.389,141.853,143.782,124.817,135.364,119.598,99.275,139.010,124.355,180.645,175.000,179.661,175.510,178.947,180.328,178.761,176.362,178.947,177.143,178.378,175.758,180.328,178.378,175.510,176.000,148.888,157.895,148.791,150.808,147.931,153.846,150.473,156.867,148.861,153.762,147.024,149.313,149.125,149.200,152.941,152.477,148.373,150.588,169.680,150.000,138.462,153.476,136.867,137.128,136.103,139.481,138.620,120.136,86.434,128.361,107.818,118.268,129.412 
194.183,187.239,179.179,180.151,181.385,181.601,183.118,182.200,182.408,185.548,181.307,178.089,188.553,189.027,188.041,188.407,190.275,155.456,131.793,166.005,109.654,152.000,139.112,147.826,162.478,123.441,139.040,118.692,133.667,115.454,109.103,160.656,156.753,158.621,156.364,160.656,165.217,160.656,160.000,157.100,161.290,156.364,162.500,160.000,152.941,89.364,26.515,0.000,27.520,45.275,42.243,26.964,20.283,39.303,25.820,28.383,145.559,125.000,111.122,160.125,159.706,161.576,95.652,111.111,114.286,117.241,111.111,117.241,95.652,148.109,169.231,165.692,181.387,183.562,170.000,179.294,180.117,179.785,179.544,182.090,177.893,181.250,166.977,173.149,177.569,175.220,181.302,183.075,157.214,147.826,128.141,124.566,131.551,135.767,138.904,118.054,138.693,113.049,91.346,132.260,115.942,180.000,173.913,178.947,174.468,178.182,179.661,177.982,178.761,178.182,176.238,177.570,174.737,179.661,177.570,174.468,175.000,144.923,154.717,144.929,147.157,143.927,150.000,146.842,153.895,145.003,150.367,142.894,145.529,145.271,145.328,148.936,148.691,144.404,147.069,168.186,140.000,131.429,148.579,130.738,131.193,129.921,133.987,132.781,127.894,100.594,121.927,95.439,108.213,120.000 
191.815,186.356,175.010,177.480,178.722,179.642,183.001,180.331,180.098,183.266,177.456,179.752,188.082,188.447,187.222,189.371,187.325,154.336,132.122,153.718,106.354,155.556,139.933,152.000,164.688,130.620,138.603,127.069,140.300,117.283,110.445,163.077,158.851,161.290,159.322,163.077,167.123,163.077,162.500,159.168,163.636,159.322,164.706,162.500,156.364,81.801,19.395,27.520,0.000,32.513,32.159,14.317,20.523,44.594,28.588,15.167,152.868,133.333,113.789,160.800,164.180,161.069,111.111,122.581,125.000,127.273,122.581,127.273,111.111,150.351,170.732,169.620,180.316,184.416,171.429,180.444,183.562,180.552,180.530,183.099,179.027,182.353,168.473,177.085,178.588,176.359,182.115,183.738,160.067,155.556,135.946,124.582,130.815,142.443,143.245,117.407,136.592,113.415,91.859,134.456,118.130,180.645,175.000,179.661,175.510,178.947,180.328,178.761,177.729,178.947,177.143,178.378,175.758,180.328,178.378,175.510,176.000,148.812,157.895,144.203,150.723,144.774,153.846,146.152,156.829,148.804,153.746,142.254,149.265,149.060,149.130,152.941,152.452,148.310,150.543,169.668,150.000,138.462,153.476,131.715,137.057,136.018,133.979,133.842,116.586,89.856,121.249,99.181,118.077,129.412 
189.899,186.280,176.269,177.861,179.058,178.783,180.852,180.776,182.589,183.635,177.147,183.063,187.980,188.773,188.283,189.772,188.165,147.386,124.926,143.865,120.051,157.143,140.666,153.846,165.643,132.651,131.226,124.247,143.143,122.653,116.248,161.204,159.368,162.500,157.993,161.237,163.383,164.179,163.636,159.699,164.706,160.656,165.714,161.315,157.895,84.689,31.338,45.275,32.513,0.000,23.224,32.992,41.436,54.203,48.404,37.492,149.312,136.842,111.862,159.498,164.656,158.814,117.241,127.273,129.412,131.429,127.273,131.429,117.241,152.103,171.429,170.370,182.575,182.322,170.010,180.973,184.000,178.920,178.735,183.562,179.551,182.857,169.279,174.951,177.090,174.549,180.686,182.134,161.355,158.621,130.694,132.357,133.564,146.651,141.937,120.709,139.984,104.130,103.526,137.194,110.487,180.952,173.762,178.480,176.000,177.612,180.645,179.130,177.833,179.310,177.570,177.360,172.659,180.645,177.008,176.000,176.471,150.431,159.322,141.809,152.198,145.868,155.556,147.909,158.157,150.463,155.039,140.531,150.708,150.650,150.725,154.717,154.120,149.782,151.936,170.027,153.846,136.401,146.528,129.682,138.955,138.129,127.284,135.866,117.895,77.876,111.193,97.883,120.892,133.333 
192.151,187.805,177.857,180.236,180.277,180.164,183.688,180.804,182.847,184.762,178.252,181.045,188.102,188.890,188.678,190.734,187.999,151.699,125.031,138.188,110.815,157.143,140.489,153.846,165.747,132.559,130.131,123.747,143.143,127.363,120.471,164.179,157.626,159.069,157.705,160.633,164.812,164.179,160.316,157.550,161.495,160.656,165.714,163.636,153.885,84.541,31.499,42.243,32.159,23.224,0.000,23.944,39.779,60.010,33.115,35.038,149.264,136.842,107.482,159.375,158.835,157.893,117.241,127.273,129.412,131.429,127.273,131.429,117.241,151.816,169.079,167.111,179.705,178.876,166.914,177.437,180.404,177.900,175.579,180.047,176.309,182.857,168.341,172.555,179.064,171.657,182.496,184.051,161.355,158.621,131.304,126.407,132.582,146.209,141.141,121.451,140.304,103.497,103.682,135.843,110.953,180.952,175.510,180.000,174.199,179.310,180.645,179.130,179.832,179.310,177.570,178.761,174.584,180.645,178.761,176.000,176.471,150.651,159.322,142.038,152.195,145.897,155.556,147.908,158.157,150.465,155.023,140.369,150.693,150.673,150.918,154.717,154.120,149.797,152.119,169.935,153.846,136.357,146.513,129.846,138.874,138.047,127.627,136.113,118.281,79.665,110.997,96.456,121.099,133.333 
189.552,185.970,174.603,178.571,176.991,178.332,180.669,179.038,179.664,182.124,176.792,177.215,187.136,187.926,186.598,188.576,186.644,153.430,131.981,151.153,106.843,155.556,139.049,152.000,164.756,130.539,138.955,126.399,140.300,118.753,107.139,160.571,159.193,161.290,156.471,160.510,164.915,160.724,160.097,159.539,161.088,156.752,164.706,160.008,153.186,80.460,15.720,26.964,14.317,32.992,23.944,0.000,21.819,43.266,24.531,21.566,145.851,133.333,114.059,158.335,161.559,158.049,111.111,122.581,125.000,127.273,122.581,127.273,111.111,150.056,170.732,169.620,182.197,181.721,169.066,180.444,183.562,178.309,178.077,183.099,179.027,182.353,170.732,174.086,178.588,173.805,180.037,183.738,160.067,155.556,135.758,124.164,131.394,141.812,143.909,117.904,136.162,113.445,94.150,133.438,118.246,180.645,175.000,179.661,173.669,178.947,180.328,178.761,178.082,178.947,174.122,177.015,173.846,179.043,178.378,173.577,174.396,148.824,157.895,144.419,150.291,144.346,150.500,146.050,156.787,148.384,153.161,142.413,148.627,148.730,149.129,152.941,152.398,147.797,150.144,169.152,150.000,138.462,153.476,130.859,136.119,135.029,129.690,133.185,114.757,89.836,121.748,98.597,116.895,129.412 
191.198,187.075,177.883,178.507,180.799,179.868,183.521,181.556,181.508,185.281,177.679,178.746,188.331,189.010,187.557,188.449,188.021,157.862,134.229,161.143,105.925,153.846,141.063,150.000,163.721,127.405,141.468,122.660,137.158,112.791,105.758,161.905,157.487,160.000,155.244,161.905,166.197,161.905,161.290,157.765,162.500,157.895,163.636,161.290,154.717,81.806,20.499,20.283,20.523,41.436,39.779,21.819,0.000,39.823,30.049,16.963,142.061,129.412,116.254,161.713,163.533,163.269,104.000,117.241,120.000,122.581,117.241,122.581,104.000,148.678,170.000,168.831,181.801,184.000,168.558,179.886,183.099,180.107,180.049,182.609,178.475,181.818,167.648,176.421,178.090,173.476,181.718,181.649,158.690,152.000,131.539,126.099,136.522,136.621,139.959,120.304,140.164,115.731,95.343,142.244,120.538,180.328,174.468,179.310,175.000,178.571,180.000,178.378,177.277,178.571,175.172,177.982,173.454,180.000,177.982,173.174,175.510,147.074,156.364,146.835,149.048,146.200,152.000,148.617,155.413,146.652,151.844,144.977,147.203,146.952,147.562,151.020,150.658,146.048,148.648,168.704,145.455,135.135,151.150,133.410,133.688,132.529,132.409,135.267,120.767,93.778,125.295,102.092,113.015,125.000 
187.544,184.242,173.545,174.789,175.483,176.213,180.985,179.058,178.819,181.217,175.266,173.628,186.676,186.505,185.508,184.656,186.469,160.406,134.774,157.026,117.423,155.781,147.392,148.011,163.115,135.927,144.510,124.237,140.216,117.902,113.082,158.135,153.981,156.183,159.593,158.171,162.818,163.381,162.800,154.246,158.908,153.874,160.765,162.800,153.453,80.085,38.107,39.303,44.594,54.203,60.010,43.266,39.823,0.000,43.821,53.896,152.134,133.040,118.708,156.052,161.949,163.807,109.862,121.880,124.400,126.763,121.880,126.763,109.862,147.650,168.327,169.954,182.621,182.306,169.446,180.964,184.117,178.752,178.563,183.663,179.487,182.932,168.778,174.594,178.990,174.272,180.578,184.136,155.930,156.016,134.885,125.182,142.362,143.180,142.487,127.994,136.712,121.858,100.297,125.147,123.247,180.946,175.331,179.969,173.997,177.698,179.190,179.075,177.978,179.260,175.819,178.695,174.200,180.632,178.695,173.931,176.327,147.920,153.335,148.688,149.056,148.357,148.667,155.031,157.445,149.425,153.709,147.544,149.039,153.364,149.126,153.128,147.485,152.592,150.590,169.595,150.279,138.327,153.717,141.174,141.693,140.620,134.375,136.279,121.496,91.427,130.078,105.779,116.490,128.982 
191.201,185.578,175.259,177.109,177.051,178.210,181.473,178.559,179.496,182.880,177.816,175.582,186.902,187.420,185.873,187.427,188.719,153.053,136.981,155.284,106.258,155.556,143.903,152.000,164.780,130.695,143.606,127.045,140.300,118.711,116.743,163.077,158.695,161.290,156.665,163.077,167.123,163.077,162.500,159.016,163.636,159.322,164.706,162.500,156.364,75.149,20.625,25.820,28.588,48.404,33.115,24.531,30.049,43.821,0.000,39.208,152.868,133.333,120.665,160.930,161.810,158.768,111.111,122.581,125.000,127.273,122.581,127.273,111.111,149.925,170.732,169.620,182.197,184.416,171.429,180.444,183.562,180.509,180.530,183.099,179.027,182.353,168.425,177.085,178.588,176.359,182.115,181.956,160.067,155.556,136.050,124.393,140.545,142.250,144.290,125.183,135.751,119.926,98.490,139.175,124.492,180.645,175.000,179.661,175.510,178.947,180.328,178.761,176.346,178.947,177.143,178.378,175.758,180.328,178.378,175.510,176.000,148.895,157.895,148.785,150.814,147.970,153.846,150.497,156.829,148.844,153.796,147.031,149.316,149.102,149.205,152.941,152.452,148.359,150.602,169.691,150.000,138.462,153.476,136.787,137.065,136.031,132.346,138.536,125.407,93.759,128.362,107.904,118.311,129.412 
194.145,187.356,178.306,180.516,181.763,181.969,184.383,182.579,183.619,185.167,180.446,182.290,188.901,189.543,188.376,190.318,188.290,153.723,129.820,158.501,113.941,153.846,137.038,150.000,163.676,127.099,136.300,122.720,137.158,119.308,112.205,161.905,158.200,160.000,157.895,161.905,166.197,161.905,161.290,158.443,162.500,157.895,163.636,161.290,154.717,88.357,30.051,28.383,15.167,37.492,35.038,21.566,16.963,53.896,39.208,0.000,142.140,129.412,109.139,165.039,165.919,162.883,104.000,117.241,120.000,122.581,117.241,122.581,104.000,150.925,170.000,168.831,181.801,184.000,170.732,179.886,180.694,180.233,180.049,182.609,178.475,181.818,167.783,176.421,178.090,173.515,181.718,183.413,158.690,152.000,132.504,128.702,126.156,139.811,140.873,114.906,143.029,110.450,98.975,143.774,113.980,180.328,174.468,179.310,175.000,178.571,180.000,178.378,179.130,178.571,176.699,177.982,173.479,180.000,177.982,173.200,175.510,147.009,156.364,142.118,149.000,142.522,152.000,144.116,155.413,146.702,151.888,140.044,147.247,146.997,147.365,151.020,150.658,146.097,148.656,168.744,145.455,135.135,151.150,128.063,133.769,132.607,126.794,130.567,121.278,94.116,117.683,92.915,112.917,125.000 
195.033,185.410,184.814,187.155,184.337,185.191,187.216,187.325,186.883,185.834,182.234,184.416,190.937,192.033,189.664,192.226,193.008,141.185,142.335,171.192,133.410,161.693,136.149,145.180,163.028,139.483,158.843,138.505,142.454,157.143,131.810,173.244,177.358,176.000,174.468,173.248,174.380,173.204,172.752,177.358,169.967,174.468,162.224,176.923,172.093,171.429,152.920,145.559,152.868,149.312,149.264,145.851,142.061,152.134,152.868,142.140,0.000,100.969,152.000,162.740,173.937,173.670,120.000,108.118,113.772,116.979,112.463,117.791,120.000,155.134,165.791,162.417,170.769,163.194,167.190,159.923,160.948,170.900,167.887,161.062,167.199,157.311,165.467,167.776,168.948,170.127,172.260,180.086,165.454,120.000,140.000,153.846,133.333,147.826,147.045,150.000,152.000,163.636,153.846,153.846,132.934,181.557,175.373,183.226,176.267,180.091,180.806,181.385,180.858,180.431,178.626,179.832,178.956,180.167,178.478,176.891,179.346,160.435,145.443,146.147,145.291,148.639,140.001,142.207,147.010,140.405,141.118,143.430,139.038,139.491,144.604,143.843,141.556,143.318,143.093,168.814,100.000,147.594,118.493,146.734,149.017,147.609,151.024,147.795,165.844,159.762,152.867,131.069,129.160,125.710 
190.739,178.782,185.805,181.438,181.369,182.672,182.892,187.540,185.761,182.994,181.212,182.921,188.312,188.441,187.254,185.288,190.887,134.572,107.692,159.667,128.336,114.851,104.043,117.379,144.157,112.477,144.572,127.273,129.765,129.412,161.276,138.671,143.948,135.721,132.837,141.975,143.610,138.035,136.520,149.001,136.747,128.261,134.939,141.718,146.444,150.000,133.333,125.000,133.333,136.842,136.842,133.333,129.412,133.040,133.333,129.412,100.969,0.000,104.897,132.317,142.592,142.506,85.714,72.906,61.957,78.792,85.913,80.329,85.714,120.843,130.990,129.473,155.656,144.084,135.781,134.756,140.033,149.317,142.902,152.951,146.379,134.039,131.595,135.339,143.772,140.482,155.117,160.476,142.410,142.857,153.846,162.500,150.000,134.434,132.015,136.620,138.634,120.468,162.500,155.606,106.916,160.471,151.628,159.535,151.331,162.540,164.842,156.672,163.680,156.440,156.040,155.878,159.749,159.622,154.864,149.765,157.751,134.922,118.814,122.787,116.575,120.146,114.825,126.188,120.950,121.663,121.075,115.470,120.605,118.568,111.216,109.578,117.486,115.019,125.562,149.535,133.333,127.273,138.720,126.213,120.739,118.041,126.321,119.047,134.522,135.713,127.364,107.909,95.948,86.256
187.565,178.122,177.839,179.081,179.102,177.375,178.143,178.991,181.221,179.862,176.820,176.209,179.476,179.560,176.234,176.548,182.748,158.372,83.028,140.676,140.311,117.077,126.471,142.051,160.599,119.865,129.522,117.263,125.537,123.180,146.607,119.417,124.904,119.048,122.902,125.350,130.443,129.932,126.980,125.368,121.421,109.514,126.636,128.245,113.434,131.529,120.579,111.122,113.789,111.862,107.482,114.059,116.254,118.708,120.665,109.139,152.000,104.897,0.000,143.542,144.236,143.350,90.909,99.267,93.398,97.727,107.692,98.496,90.909,149.218,149.966,140.565,158.258,158.780,149.905,158.252,158.913,162.267,156.773,157.131,155.055,159.458,147.509,154.668,159.617,154.343,163.742,168.801,131.608,145.455,131.755,143.268,124.714,132.393,126.903,112.622,136.614,96.025,136.045,142.628,103.611,167.949,160.100,166.622,159.204,167.279,167.805,163.732,167.496,165.371,162.692,165.616,159.587,167.508,166.872,159.168,156.512,121.881,131.503,122.122,136.662,130.161,124.274,135.334,143.414,129.190,140.238,123.320,131.537,133.542,128.497,132.743,132.618,136.740,133.994,165.141,136.842,122.766,141.333,132.813,108.182,114.739,112.932,123.632,114.876,128.020,101.727,72.395,67.751,88.107
171.311,162.845,149.571,149.944,149.657,148.379,154.263,150.936,153.715,158.061,148.696,155.756,158.107,153.514,155.687,152.610,159.002,149.664,125.508,155.072,137.571,139.088,130.387,154.073,163.998,151.742,161.641,168.421,166.539,165.692,168.646,138.277,135.226,139.090,120.941,135.384,125.332,137.077,138.754,134.133,127.538,141.512,124.510,130.533,137.707,158.206,160.865,160.125,160.800,159.498,159.375,158.335,161.713,156.052,160.930,165.039,162.740,132.317,143.542,0.000,116.318,117.780,162.500,148.962,146.844,144.760,154.677,143.818,162.500,76.875,75.903,96.485,109.917,93.720,91.970,100.340,103.561,108.266,103.591,118.710,113.145,102.579,106.122,101.164,117.245,103.328,111.630,137.197,140.450,181.250,182.609,176.220,182.090,170.029,165.015,170.467,169.657,159.011,175.021,170.475,154.336,131.756,118.144,132.969,126.620,136.389,136.760,122.272,141.386,130.085,126.154,132.092,130.315,129.978,123.990,124.665,127.982,144.903,133.364,133.870,128.015,135.431,135.039,133.795,134.530,133.033,139.194,136.625,127.336,128.187,130.500,132.069,141.205,136.955,132.091,121.302,180.328,168.421,174.402,144.237,140.529,142.181,144.265,138.676,149.233,151.299,158.822,152.515,150.250,155.484 
179.170,164.510,159.048,160.694,159.499,163.219,157.552,158.366,168.474,162.798,168.392,142.213,150.862,152.937,147.909,146.971,158.782,161.346,134.346,164.618,142.270,103.168,142.106,164.431,167.729,164.382,160.271,168.000,168.579,162.626,171.014,113.647,97.951,108.308,92.970,105.991,95.220,109.642,106.091,107.561,107.414,113.195,87.573,92.027,103.246,157.659,156.632,159.706,164.180,164.656,158.835,161.559,163.533,161.949,161.810,165.919,173.937,142.592,144.236,116.318,0.000,58.048,161.905,145.730,141.651,138.718,145.694,138.953,161.905,106.526,103.580,70.473,84.425,90.502,81.630,75.490,89.217,86.580,86.958,85.062,70.354,85.410,76.821,81.169,84.953,87.460,90.377,96.510,131.816,180.952,182.353,176.888,181.818,159.701,163.516,165.663,157.559,154.585,177.799,172.104,168.000,107.301,103.892,105.401,105.589,113.819,106.208,95.068,112.437,99.114,96.625,102.272,107.517,103.033,98.275,95.060,106.106,147.802,155.781,158.162,154.901,156.028,155.896,157.959,159.112,155.204,161.657,159.902,161.139,155.305,159.933,160.213,160.085,158.663,157.878,127.912,180.000,168.000,174.949,147.006,137.918,136.390,150.243,144.174,158.444,157.785,160.589,160.843,158.281,150.462 
173.005,161.282,152.044,154.201,154.567,158.648,153.286,151.343,167.440,159.474,164.243,129.433,144.108,146.804,147.349,141.370,153.704,155.566,137.609,166.172,140.175,104.500,142.501,164.046,164.531,166.887,159.347,167.568,168.160,161.583,165.008,116.698,108.047,115.705,104.412,107.158,100.071,107.122,121.507,113.260,121.718,118.535,92.510,97.680,107.214,151.614,155.828,161.576,161.069,158.814,157.893,158.049,163.269,163.807,158.768,162.883,173.670,142.506,143.350,117.780,58.048,0.000,161.290,143.177,149.099,147.552,149.601,143.102,161.290,113.710,98.821,65.926,90.448,86.732,88.565,76.523,74.138,73.140,92.310,81.193,71.354,82.195,57.882,73.561,82.961,87.023,91.792,83.822,135.239,180.645,182.090,176.436,181.538,160.582,156.732,163.635,160.700,152.741,174.851,168.633,167.568,105.017,93.394,96.490,95.098,98.415,103.203,93.649,107.618,95.602,87.987,98.028,95.891,106.043,94.060,94.712,96.030,152.688,164.307,166.721,163.595,164.769,165.068,166.246,165.216,163.553,169.904,166.513,167.612,165.509,166.504,167.161,166.727,167.274,166.127,124.232,179.661,167.568,174.623,149.380,141.187,141.321,156.679,139.453,158.077,156.655,159.930,160.523,155.084,150.133 
200.000,192.208,191.781,192.208,192.308,191.724,191.276,192.258,194.262,192.638,191.304,183.784,194.373,194.509,193.919,193.496,196.483,165.714,135.135,194.971,148.847,138.462,133.333,131.429,159.184,111.111,136.842,100.000,104.480,104.000,158.621,152.000,152.000,148.936,145.455,152.000,158.621,152.000,151.020,152.000,152.941,145.455,154.717,151.020,140.000,138.462,111.111,95.652,111.111,117.241,117.241,111.111,104.000,109.862,111.111,104.000,120.000,85.714,90.909,162.500,161.905,161.290,0.000,50.000,58.824,66.667,50.000,66.667,0.000,153.846,164.179,162.500,178.728,180.645,165.217,175.298,179.310,179.268,176.235,178.571,174.033,177.358,164.179,170.947,174.188,171.434,178.631,180.935,146.756,100.000,129.412,147.826,120.000,140.000,160.000,142.857,145.455,120.000,147.826,147.826,100.000,177.982,170.370,176.699,171.084,175.758,177.570,175.510,176.471,175.758,173.333,175.000,171.429,177.570,175.000,171.084,171.765,141.463,142.857,144.186,144.186,141.463,135.135,145.455,150.000,144.186,144.186,141.463,144.186,144.186,142.857,133.333,140.000,142.857,146.667,165.714,66.667,100.000,127.630,122.581,125.000,122.581,129.412,125.000,140.485,140.000,127.273,86.952,86.381,73.684
198.064,188.555,186.449,190.335,190.450,187.503,189.246,190.411,192.448,187.747,187.656,178.157,188.023,189.336,186.655,188.102,189.970,169.231,121.338,181.880,153.605,138.524,119.727,132.631,162.264,122.581,142.857,114.286,117.655,117.241,163.636,138.706,138.971,139.614,140.448,139.228,147.219,139.235,142.669,139.147,144.755,131.941,139.354,137.350,136.207,144.186,122.581,111.111,122.581,127.273,127.273,122.581,117.241,121.880,122.581,117.241,108.118,72.906,99.267,148.962,145.730,143.177,50.000,0.000,56.329,46.998,31.168,47.355,50.000,144.298,150.093,146.420,170.242,166.637,149.319,161.165,164.933,170.964,165.079,162.265,162.237,160.188,148.829,159.385,165.570,159.204,172.825,173.918,151.102,125.000,142.857,155.556,136.842,123.158,145.792,126.232,129.106,110.521,155.556,155.556,114.286,171.001,166.303,171.865,166.803,172.374,169.450,168.717,172.925,168.771,166.057,171.343,167.748,173.388,167.631,162.251,167.524,146.667,143.329,144.700,148.936,142.078,132.019,141.720,149.785,144.517,144.457,137.648,144.510,144.509,139.195,140.000,140.828,143.559,146.724,155.406,107.692,114.286,136.968,131.429,133.333,131.429,136.842,133.333,146.919,145.455,135.135,105.040,104.560,95.652
